CNES,COMPETEN,CODUFMUN,COD_CEP,NATUREZA,VINC_SUS,TP_UNID,SERAP02P,SERAP02T,year
3388506,201901,410450,85760000,,1,36,1,0,2019
6747590,201901,410450,85760000,,0,39,0,0,2019
7226322,201901,410450,85760000,,0,39,0,0,2019
7463685,201901,410450,85760000,,1,70,1,0,2019
7583141,201901,410450,85760000,,0,39,0,0,2019
2572028,201901,410460,85790000,,1,39,0,0,2019
3677230,201901,410460,85790000,,1,36,1,0,2019
3923665,201901,410460,85790000,,1,39,0,0,2019
6640664,201901,410460,85790000,,1,39,0,0,2019
2684462,201901,410465,84145000,,1,73,1,0,2019
2781557,201901,410465,84145000,,1,39,0,0,2019
2814641,201901,410465,84145000,,1,39,0,0,2019
3642550,201901,410465,84145000,,1,36,1,0,2019
3797503,201901,410465,84145000,,1,39,0,0,2019
8000654,201901,410465,84145000,,0,39,0,0,2019
9379622,201901,410465,84145000,,1,01,1,0,2019
3427544,201901,410470,86420000,,1,36,1,0,2019
4051912,201901,410470,86420000,,1,02,1,0,2019
5405270,201901,410470,86420000,,0,39,0,0,2019
2736543,201901,410480,85801150,,1,39,0,0,2019
2736608,201901,410480,85807170,,1,36,1,0,2019
2736616,201901,410480,85811220,,1,22,1,0,2019
2736632,201901,410480,85801040,,1,39,0,0,2019
2736659,201901,410480,85812020,,1,39,0,0,2019
2736667,201901,410480,85807060,,1,02,1,0,2019
2736675,201901,410480,85811080,,1,02,1,0,2019
2736683,201901,410480,85818290,,1,02,1,0,2019
2736691,201901,410480,85818610,,1,02,1,0,2019
2736713,201901,410480,85811360,,1,02,1,0,2019
2736721,201901,410480,85817600,,1,02,1,0,2019
2736748,201901,410480,85816060,,1,02,1,0,2019
2736799,201901,410480,85819110,,1,02,1,0,2019
2736802,201901,410480,85804380,,1,02,1,0,2019
2736810,201901,410480,85814160,,1,02,1,0,2019
2736829,201901,410480,85821000,,1,02,1,0,2019
2736837,201901,410480,85815450,,1,02,1,0,2019
2736845,201901,410480,85817270,,1,02,1,0,2019
2736853,201901,410480,85816570,,1,02,1,0,2019
2736861,201901,410480,85805260,,1,02,1,0,2019
2736888,201901,410480,85810100,,1,02,1,0,2019
2736918,201901,410480,85803240,,1,02,1,0,2019
2736926,201901,410480,85824000,,1,02,1,0,2019
2736934,201901,410480,85806020,,1,02,1,0,2019
2736969,201901,410480,85803490,,1,02,1,0,2019
2736977,201901,410480,85823000,,1,02,1,0,2019
2736993,201901,410480,85802150,,1,02,1,0,2019
2737000,201901,410480,85804050,,1,02,1,0,2019
2737019,201901,410480,85814560,,1,02,1,0,2019
2737035,201901,410480,85811440,,1,70,1,0,2019
2737078,201901,410480,85802240,,1,36,1,0,2019
2737140,201901,410480,85802005,,1,36,1,0,2019
2737159,201901,410480,85806380,,1,69,1,0,2019
2737361,201901,410480,85824000,,1,02,1,0,2019
2737396,201901,410480,85803780,,1,62,1,0,2019
2737434,201901,410480,85807690,,1,07,1,0,2019
2737469,201901,410480,85812121,,1,36,1,0,2019
2738023,201901,410480,85812090,,1,39,0,0,2019
2738252,201901,410480,85807680,,1,05,1,0,2019
2738368,201901,410480,85804260,,1,05,1,0,2019
2738392,201901,410480,85806410,,1,39,0,0,2019
2738538,201901,410480,85802030,,1,39,1,0,2019
2738554,201901,410480,85807470,,1,39,0,0,2019
2738589,201901,410480,85812110,,1,39,0,0,2019
2738600,201901,410480,85812270,,1,39,0,0,2019
2738864,201901,410480,85818130,,1,73,1,0,2019
2740001,201901,410480,85805010,,1,39,0,0,2019
2740125,201901,410480,85801040,,1,39,0,0,2019
2740303,201901,410480,85819110,,1,36,1,0,2019
2740311,201901,410480,85802080,,1,39,0,0,2019
2740338,201901,410480,85806300,,1,07,1,0,2019
2781913,201901,410480,85807680,,1,36,0,1,2019
3129810,201901,410480,85812131,,0,39,0,0,2019
3143120,201901,410480,85805240,,0,39,0,0,2019
3147096,201901,410480,85812030,,0,39,0,0,2019
3166082,201901,410480,85801120,,1,39,0,0,2019
3240029,201901,410480,85801050,,0,39,0,0,2019
3240045,201901,410480,85801040,,1,70,1,0,2019
3293262,201901,410480,85806470,,1,73,1,0,2019
3393631,201901,410480,85812011,,0,39,0,0,2019
3407438,201901,410480,85802080,,1,36,1,0,2019
3416658,201901,410480,85806050,,0,39,0,0,2019
3457443,201901,410480,85801050,,1,39,0,0,2019
3523748,201901,410480,85806095,,1,36,1,0,2019
3798135,201901,410480,85812020,,0,39,0,0,2019
3950352,201901,410480,85802030,,1,70,1,0,2019
6019641,201901,410480,85810040,,1,39,0,0,2019
6019773,201901,410480,85810240,,0,39,0,0,2019
6020313,201901,410480,85812035,,0,39,0,0,2019
6092152,201901,410480,85801120,,0,39,0,0,2019
6256988,201901,410480,85814400,,1,02,1,0,2019
6658881,201901,410480,85817390,,0,36,1,0,2019
6696775,201901,410480,85820971,,1,02,1,0,2019
6867618,201901,410480,85810010,,1,39,0,0,2019
6958567,201901,410480,85810080,,1,36,0,1,2019
6960049,201901,410480,85812001,,1,39,0,0,2019
6962866,201901,410480,85818560,,1,02,1,0,2019
7045085,201901,410480,85806080,,1,02,1,0,2019
7045107,201901,410480,85813740,,1,02,1,0,2019
7119097,201901,410480,85805000,,1,73,1,0,2019
7159501,201901,410480,85801031,,1,39,0,0,2019
7206941,201901,410480,85801050,,1,39,0,0,2019
7249462,201901,410480,85816270,,0,39,0,0,2019
7298773,201901,410480,85813450,,0,36,1,0,2019
7406401,201901,410480,85801130,,0,39,0,0,2019
7407475,201901,410480,85814160,,1,70,1,0,2019
7506066,201901,410480,85805010,,0,39,0,0,2019
7507534,201901,410480,85801120,,0,39,0,0,2019
7569971,201901,410480,85805020,,1,39,0,0,2019
7612001,201901,410480,85813450,,0,39,0,0,2019
7633734,201901,410480,85802210,,0,39,0,0,2019
7828365,201901,410480,85810130,,0,39,0,0,2019
7833504,201901,410480,85817280,,1,02,1,0,2019
7983670,201901,410480,85801021,,0,39,0,0,2019
9043675,201901,410480,85805080,,1,39,0,0,2019
9043845,201901,410480,99999999,,0,39,0,0,2019
9057307,201901,410480,85801090,,0,39,0,0,2019
9068783,201901,410480,85801050,,0,39,0,0,2019
9068791,201901,410480,85812260,,0,39,0,0,2019
9068910,201901,410480,85810080,,0,39,0,0,2019
9068929,201901,410480,85801110,,0,39,0,0,2019
9115595,201901,410480,85813310,,0,36,1,0,2019
9117237,201901,410480,85802170,,0,39,0,0,2019
9119469,201901,410480,85812030,,0,39,0,0,2019
9295461,201901,410480,85816270,,0,39,0,0,2019
9309128,201901,410480,85806470,,1,50,1,0,2019
9438548,201901,410480,85801010,,0,39,0,0,2019
9511369,201901,410480,85807440,,0,39,0,0,2019
9543767,201901,410480,85815370,,1,05,1,0,2019
9573100,201901,410480,85812030,,0,39,0,0,2019
9642501,201901,410480,85806470,,1,39,0,0,2019
9645098,201901,410480,85812030,,0,39,0,0,2019
2683210,201901,410490,84174270,,1,05,1,0,2019
2686589,201901,410490,84165000,,0,39,0,0,2019
3165000,201901,410490,84165230,,0,39,0,0,2019
3456188,201901,410490,84172000,,1,36,1,0,2019
3575470,201901,410490,84165000,,1,70,1,0,2019
6242766,201901,410490,84172020,,0,39,0,0,2019
6270980,201901,410490,84174270,,1,36,1,0,2019
7995024,201901,410490,84165020,,0,39,0,0,2019
8000611,201901,410490,84172000,,1,36,1,0,2019
9389962,201901,410490,84172510,,0,39,0,0,2019
3489124,201901,410500,85470000,,1,36,1,0,2019
5303508,201901,410500,85470000,,1,02,1,0,2019
6306519,201901,410500,85470000,,0,39,0,0,2019
2727196,201901,410510,86630000,,1,39,0,0,2019
2730235,201901,410510,86630000,,1,02,1,0,2019
3112705,201901,410510,86630000,,1,36,1,0,2019
5501644,201901,410510,86630000,,1,39,0,0,2019
2767090,201901,410520,83570000,,1,02,1,0,2019
5561566,201901,410520,83570000,,0,39,0,0,2019
9197125,201901,410520,83570000,,0,39,0,0,2019
2772469,201901,410530,85840000,,1,36,1,0,2019
6598730,201901,410530,85840000,,1,39,0,0,2019
7524617,201901,410530,85840000,,0,39,0,0,2019
2738678,201901,410540,85560000,,0,39,0,0,2019
2739984,201901,410540,85560000,,1,02,1,0,2019
3128016,201901,410540,85560000,,0,39,0,0,2019
3717844,201901,410540,85560000,,1,70,1,0,2019
7556381,201901,410540,85560000,,0,39,0,0,2019
2731819,201901,410550,87200169,,1,39,0,0,2019
2731940,201901,410550,87200320,,1,39,0,0,2019
2731967,201901,410550,87200256,,1,04,1,0,2019
2732068,201901,410550,99999999,,1,39,0,0,2019
2733072,201901,410550,87200169,,1,39,0,0,2019
2733676,201901,410550,87207142,,1,05,1,0,2019
2733692,201901,410550,87200272,,1,39,0,0,2019
2733943,201901,410550,99999999,,1,39,0,0,2019
2734206,201901,410550,87200272,,1,39,0,0,2019
2734699,201901,410550,87200113,,1,36,1,0,2019
2735989,201901,410550,87200256,,1,05,1,0,2019
2736284,201901,410550,87200129,,1,39,0,0,2019
3213218,201901,410550,87200019,,1,36,1,0,2019
3340902,201901,410550,87200272,,1,39,0,0,2019
3340988,201901,410550,99999999,,0,39,0,0,2019
3528782,201901,410550,87200111,,1,39,0,0,2019
5547024,201901,410550,99999999,,0,39,0,0,2019
5711673,201901,410550,87200272,,1,39,0,0,2019
5953812,201901,410550,87200362,,0,39,0,0,2019
6905773,201901,410550,87200147,,1,39,0,0,2019
7173784,201901,410550,87200272,,0,39,0,0,2019
7622724,201901,410550,87213000,,1,39,0,0,2019
7842929,201901,410550,87200396,,1,39,0,0,2019
7875746,201901,410550,87200236,,1,39,0,0,2019
9061908,201901,410550,87200107,,1,39,0,0,2019
9146210,201901,410550,87200272,,1,78,1,0,2019
9264876,201901,410550,87200308,,1,39,0,0,2019
9498036,201901,410550,87200290,,1,39,0,0,2019
9536744,201901,410550,87200236,,1,39,0,0,2019
9632468,201901,410550,87200282,,1,39,0,0,2019
2733129,201901,410560,87820000,,0,39,0,0,2019
2734249,201901,410560,87820000,,1,39,0,0,2019
3503224,201901,410560,87820000,,1,36,1,0,2019
7914687,201901,410560,87820000,,0,39,0,0,2019
2660326,201901,410570,85530000,,1,02,1,0,2019
3504646,201901,410570,85530000,,1,36,0,1,2019
6740995,201901,410570,85530000,,1,39,0,0,2019
7371314,201901,410570,85530000,,0,39,0,0,2019
0014869,201901,410580,83414270,,1,05,1,0,2019
0014982,201901,410580,83414190,,1,39,0,0,2019
0014990,201901,410580,83405040,,1,20,1,0,2019
0021903,201901,410580,83413640,,1,02,1,0,2019
0028193,201901,410580,83408270,,0,39,0,0,2019
0028746,201901,410580,83414260,,1,39,0,0,2019
2753324,201901,410580,83408220,,1,39,0,0,2019
2753332,201901,410580,83414000,,1,07,1,0,2019
3984885,201901,410580,83402000,,1,39,0,0,2019
4052153,201901,410580,83408000,,1,39,0,0,2019
5092183,201901,410580,83404270,,1,70,1,0,2019
5300762,201901,410580,83408010,,0,39,0,0,2019
6818900,201901,410580,83410165,,0,39,0,0,2019
7008902,201901,410580,83414190,,0,39,0,0,2019
7051298,201901,410580,83408600,,0,39,0,0,2019
7348177,201901,410580,83404010,,1,39,0,0,2019
7932448,201901,410580,83405240,,0,39,0,0,2019
7939310,201901,410580,83403000,,1,39,0,0,2019
9003444,201901,410580,83410165,,1,36,1,0,2019
9137777,201901,410580,83403000,,1,39,0,0,2019
9516751,201901,410580,83414270,,1,39,0,0,2019
9550216,201901,410580,83410165,,0,39,0,0,2019
9654216,201901,410580,83402700,,0,39,0,0,2019
2733307,201901,410590,86690000,,1,05,1,0,2019
2733951,201901,410590,86690000,,1,39,0,0,2019
2734095,201901,410590,86690000,,0,39,0,0,2019
2734427,201901,410590,86690000,,1,39,0,0,2019
2774135,201901,410590,86690000,,1,02,1,0,2019
3378799,201901,410590,86690000,,1,36,1,0,2019
6526829,201901,410590,86690000,,0,39,0,0,2019
7377169,201901,410590,86690000,,0,39,0,0,2019
7763700,201901,410590,86690000,,0,39,0,0,2019
3462870,201901,410600,86320000,,1,36,1,0,2019
7296789,201901,410600,86320000,,0,39,0,0,2019
7535627,201901,410600,86320000,,1,70,1,0,2019
9027432,201901,410600,86320000,,0,39,0,0,2019
9187561,201901,410600,86320000,,0,39,0,0,2019
7271123,201901,410610,86480000,,1,39,0,0,2019
6906397,201901,410620,83730000,,1,39,0,0,2019
2736497,201901,410630,85420000,,1,39,0,0,2019
3458393,201901,410630,85420000,,1,36,1,0,2019
6957447,201901,410630,85420000,,1,39,0,0,2019
9419039,201901,410630,85420000,,0,39,0,0,2019
2577119,201901,410640,86300000,,0,39,0,0,2019
2577151,201901,410640,86300000,,1,39,0,0,2019
2577380,201901,410640,86300000,,1,05,1,0,2019
2577399,201901,410640,86300000,,1,39,0,0,2019
2582031,201901,410640,86300000,,0,39,0,0,2019
2582074,201901,410640,86300000,,1,39,0,0,2019
2582082,201901,410640,86300000,,1,39,0,0,2019
2582163,201901,410640,86300000,,1,36,1,0,2019
2582236,201901,410640,86300000,,0,39,0,0,2019
2582244,201901,410640,86300000,,1,39,0,0,2019
2582252,201901,410640,86300000,,0,39,0,0,2019
2582279,201901,410640,86300000,,0,39,0,0,2019
2582295,201901,410640,86300000,,1,39,0,0,2019
2582457,201901,410640,86300000,,1,39,0,0,2019
2582481,201901,410640,86300000,,1,39,0,0,2019
2582589,201901,410640,86300000,,1,39,0,0,2019
2582686,201901,410640,86300000,,1,69,1,0,2019
3016617,201901,410640,86300000,,1,39,0,0,2019
3109569,201901,410640,86300000,,0,39,0,0,2019
3127982,201901,410640,86300000,,0,39,0,0,2019
3222705,201901,410640,86300000,,0,39,0,0,2019
3341607,201901,410640,86300000,,1,36,1,0,2019
3552977,201901,410640,86300000,,1,39,0,0,2019
3809234,201901,410640,86300000,,1,70,1,0,2019
6461417,201901,410640,86300000,,0,39,0,0,2019
6964192,201901,410640,86300000,,0,39,0,0,2019
7118295,201901,410640,86300000,,0,39,0,0,2019
7235259,201901,410640,86300000,,0,36,1,0,2019
7845790,201901,410640,86300000,,0,39,0,0,2019
7846703,201901,410640,86300000,,0,39,0,0,2019
7867034,201901,410640,86300000,,0,39,0,0,2019
9395253,201901,410640,86300000,,1,70,1,0,2019
9507019,201901,410640,86300000,,0,36,1,0,2019
9552847,201901,410640,86300000,,1,36,1,0,2019
2595117,201901,410650,85550000,,1,02,1,0,2019
3556433,201901,410650,85550000,,1,39,0,0,2019
5068592,201901,410650,85550000,,1,36,1,0,2019
5264405,201901,410650,85550000,,0,39,0,0,2019
5410983,201901,410650,85550000,,1,39,0,0,2019
7096518,201901,410650,85550000,,1,73,1,0,2019
7793936,201901,410650,85550000,,0,39,0,0,2019
7814828,201901,410650,85550000,,1,39,0,0,2019
9608923,201901,410650,85550000,,0,39,0,0,2019
9640800,201901,410657,85598000,,1,36,1,0,2019
2738562,201901,410660,87400000,,1,39,0,0,2019
5892619,201901,410660,87400000,,1,39,0,0,2019
5943426,201901,410660,87400000,,1,36,1,0,2019
6704697,201901,410660,87400000,,1,71,1,0,2019
7285124,201901,410660,87400000,,1,39,0,0,2019
7484429,201901,410670,87650000,,0,39,0,0,2019
2549352,201901,410680,84620000,,1,02,1,0,2019
2549433,201901,410680,84620000,,1,39,0,0,2019
5986850,201901,410680,84620000,,1,36,1,0,2019
6321038,201901,410680,84620000,,1,02,1,0,2019
7713363,201901,410680,84620000,,1,39,0,0,2019
9558225,201901,410680,84620000,,1,39,0,0,2019
3582426,201901,410685,86855000,,1,39,0,0,2019
0015245,201901,410690,80730150,,1,05,1,0,2019
0015253,201901,410690,80010180,,1,04,1,0,2019
0015296,201901,410690,80045145,,1,70,1,0,2019
0015318,201901,410690,80810040,,1,05,1,0,2019
0015334,201901,410690,80010030,,1,05,1,0,2019
0015369,201901,410690,81050000,,1,05,1,0,2019
0015377,201901,410690,80320090,,1,36,0,1,2019
0015407,201901,410690,80050350,,1,05,1,0,2019
0015415,201901,410690,80060195,,1,05,1,0,2019
0015423,201901,410690,80420011,,1,05,1,0,2019
0015458,201901,410690,80020110,,1,36,1,0,2019
0015466,201901,410690,80010120,,1,04,1,0,2019
0015504,201901,410690,80730150,,0,39,0,0,2019
0015520,201901,410690,81050000,,1,04,1,0,2019
0015547,201901,410690,80530010,,0,05,1,0,2019
0015555,201901,410690,82010330,,1,04,1,0,2019
0015563,201901,410690,80250060,,1,05,1,0,2019
0015601,201901,410690,81305000,,1,05,1,0,2019
0015628,201901,410690,80730380,,1,39,0,0,2019
0015644,201901,410690,81520060,,1,07,1,0,2019
0015652,201901,410690,80610250,,1,39,0,0,2019
0015679,201901,410690,80240160,,1,39,0,0,2019
0015776,201901,410690,80050350,,1,36,0,1,2019
0015806,201901,410690,80430050,,0,07,1,0,2019
0015830,201901,410690,80250000,,1,39,0,0,2019
0015849,201901,410690,80320300,,1,39,0,0,2019
0015857,201901,410690,81330000,,0,39,0,0,2019
0015865,201901,410690,80240160,,1,39,0,0,2019
0015881,201901,410690,80010180,,0,39,0,0,2019
0015911,201901,410690,81050090,,1,36,0,1,2019
0015938,201901,410690,80045305,,1,39,0,0,2019
0015970,201901,410690,80035050,,1,36,1,0,2019
0015989,201901,410690,81305000,,1,39,0,0,2019
0015997,201901,410690,80020320,,0,39,0,0,2019
0016004,201901,410690,99999999,,0,39,0,0,2019
0016020,201901,410690,80020320,,1,39,0,0,2019
0016039,201901,410690,99999999,,0,39,0,0,2019
0016055,201901,410690,80220060,,0,39,0,0,2019
0016063,201901,410690,80430180,,0,39,0,0,2019
0016098,201901,410690,80250210,,0,39,0,0,2019
0016101,201901,410690,80220000,,0,39,0,0,2019
0016136,201901,410690,80240210,,1,39,0,0,2019
0016179,201901,410690,80810120,,1,39,0,0,2019
0016195,201901,410690,80240010,,1,39,0,0,2019
0016217,201901,410690,82530195,,1,36,1,0,2019
0016292,201901,410690,81610010,,1,07,1,0,2019
0016306,201901,410690,80230060,,0,39,0,0,2019
0016314,201901,410690,82110270,,0,36,1,0,2019
0016330,201901,410690,80310420,,0,39,0,0,2019
0016357,201901,410690,80020000,,1,39,0,0,2019
0016365,201901,410690,80210131,,1,07,1,0,2019
0016438,201901,410690,80250030,,0,22,1,0,2019
0016446,201901,410690,80040130,,1,39,0,0,2019
0016500,201901,410690,80250070,,1,36,1,0,2019
0016519,201901,410690,82820000,,1,04,1,0,2019
0016543,201901,410690,80810120,,0,39,0,0,2019
0016586,201901,410690,80230150,,1,39,0,0,2019
0017396,201901,410690,82510000,,1,73,1,0,2019
0017450,201901,410690,82820000,,1,02,1,0,2019
2360764,201901,410690,80430210,,0,39,0,0,2019
2360780,201901,410690,80050350,,0,39,0,0,2019
2360802,201901,410690,80030001,,0,39,0,0,2019
2360829,201901,410690,80045305,,1,39,0,0,2019
2361175,201901,410690,80530010,,0,39,0,0,2019
2384299,201901,410690,80060900,,1,05,1,0,2019
2439069,201901,410690,80520530,,1,39,0,0,2019
2439093,201901,410690,80520250,,1,39,0,0,2019
2439131,201901,410690,82820450,,1,39,0,0,2019
2639432,201901,410690,82510140,,1,70,1,0,2019
2639572,201901,410690,80230080,,1,02,1,0,2019
2639610,201901,410690,80215030,,1,36,1,0,2019
2639637,201901,410690,80020000,,1,39,0,0,2019
2639653,201901,410690,81050290,,1,39,0,0,2019
2639661,201901,410690,80240240,,1,39,0,0,2019
2639688,201901,410690,80420011,,0,39,0,0,2019
2639742,201901,410690,80230000,,1,39,0,0,2019
2639750,201901,410690,80410210,,0,39,0,0,2019
2639807,201901,410690,82820130,,0,22,1,0,2019
2639815,201901,410690,81030200,,0,39,0,0,2019
2639823,201901,410690,80020010,,0,39,0,0,2019
2639831,201901,410690,80410060,,1,39,0,0,2019
2639882,201901,410690,80250190,,1,39,0,0,2019
2639890,201901,410690,80430220,,1,39,0,0,2019
2639920,201901,410690,80420180,,0,39,0,0,2019
2639939,201901,410690,80010160,,0,39,0,0,2019
2640066,201901,410690,80240160,,1,39,0,0,2019
2640120,201901,410690,80020280,,0,39,0,0,2019
2640139,201901,410690,80250190,,0,39,0,0,2019
2640155,201901,410690,80240220,,0,39,0,0,2019
2640163,201901,410690,80010100,,0,39,0,0,2019
2640198,201901,410690,80060100,,0,39,0,0,2019
2640201,201901,410690,80010100,,0,39,0,0,2019
2640228,201901,410690,81150050,,1,39,0,0,2019
2640236,201901,410690,81650020,,0,39,0,0,2019
2640244,201901,410690,80250190,,1,07,1,0,2019
2715880,201901,410690,80035000,,1,39,0,0,2019
2753235,201901,410690,80730420,,1,39,0,0,2019
2774925,201901,410690,80210170,,1,36,1,0,2019
2779757,201901,410690,80010030,,1,39,1,0,2019
2795949,201901,410690,80530000,,1,39,0,0,2019
2795957,201901,410690,80045145,,1,69,1,0,2019
2795973,201901,410690,80530000,,1,39,0,0,2019
3000885,201901,410690,80520250,,0,05,1,0,2019
3039048,201901,410690,80045155,,0,39,0,0,2019
3046494,201901,410690,80320090,,0,39,0,0,2019
3046540,201901,410690,80240240,,0,39,0,0,2019
3046605,201901,410690,80240001,,0,39,0,0,2019
3046621,201901,410690,82315010,,0,39,0,0,2019
3046737,201901,410690,80420080,,0,39,0,0,2019
3048705,201901,410690,80310100,,0,39,0,0,2019
3048756,201901,410690,80020000,,0,39,0,0,2019
3048772,201901,410690,80520250,,0,39,0,0,2019
3049345,201901,410690,99999999,,0,39,0,0,2019
3051560,201901,410690,80810040,,0,39,0,0,2019
3052397,201901,410690,80035130,,0,39,0,0,2019
3052818,201901,410690,80610260,,1,36,0,1,2019
3053113,201901,410690,99999999,,0,39,0,0,2019
3056295,201901,410690,80040130,,0,39,0,0,2019
3059200,201901,410690,80220100,,0,07,1,0,2019
3063194,201901,410690,80230080,,0,39,0,0,2019
3063216,201901,410690,80320320,,0,05,0,1,2019
3075486,201901,410690,80610260,,0,39,0,0,2019
3075516,201901,410690,80420010,,1,05,1,0,2019
3080099,201901,410690,80810120,,0,39,0,0,2019
3081354,201901,410690,80060160,,0,39,0,0,2019
3083551,201901,410690,80030000,,1,39,0,0,2019
3084973,201901,410690,80060010,,0,39,0,0,2019
3085244,201901,410690,80610040,,0,39,0,0,2019
3085260,201901,410690,80030470,,0,39,0,0,2019
3085279,201901,410690,80410110,,0,39,0,0,2019
3085961,201901,410690,80045335,,0,62,1,0,2019
3087093,201901,410690,80520250,,0,39,0,0,2019
3087697,201901,410690,80420160,,0,39,0,0,2019
3087751,201901,410690,80410240,,1,39,0,0,2019
3088065,201901,410690,80420010,,0,39,0,0,2019
3089088,201901,410690,81050110,,0,39,0,0,2019
3089215,201901,410690,80420000,,0,39,0,0,2019
3089363,201901,410690,80420210,,0,39,0,0,2019
3089665,201901,410690,80620250,,0,39,0,0,2019
3090965,201901,410690,80240000,,0,39,0,0,2019
3091082,201901,410690,80240130,,0,39,0,0,2019
3094774,201901,410690,80250180,,0,39,0,0,2019
3097803,201901,410690,80220430,,0,39,0,0,2019
3097862,201901,410690,81530001,,0,39,0,0,2019
3099482,201901,410690,80240060,,0,39,0,0,2019
3099628,201901,410690,80420160,,0,39,0,0,2019
